region,suburb,quarter,median_rent,rent_growth,lag_median_rent,bond_count,lag_bond_count,log_bond_count,lag_log_bond_count
North Western Melbourne,West Brunswick,2019Q2,380,0.5291005291005346,378.0,1129,1149.0,7.029972911706386,7.047517221357296
North Western Melbourne,West Brunswick,2019Q3,390,2.6315789473684292,380.0,1103,1129.0,7.00669522683704,7.029972911706386
North Western Melbourne,West Brunswick,2019Q4,390,0.0,390.0,1093,1103.0,6.9975959829819265,7.00669522683704
North Western Melbourne,West Brunswick,2020Q1,400,2.564102564102555,390.0,1091,1093.0,6.9957661563048505,6.9975959829819265
North Western Melbourne,West Brunswick,2020Q2,400,0.0,400.0,1221,1091.0,7.108244139731541,6.9957661563048505
North Western Melbourne,West Brunswick,2020Q3,390,-2.500000000000002,400.0,1207,1221.0,7.0967213784947605,7.108244139731541
North Western Melbourne,West Brunswick,2020Q4,380,-2.564102564102566,390.0,1236,1207.0,7.1204443723924875,7.0967213784947605
North Western Melbourne,West Brunswick,2021Q1,380,0.0,380.0,1295,1236.0,7.16703787691222,7.1204443723924875
North Western Melbourne,West Brunswick,2021Q2,360,-5.263157894736848,380.0,1338,1295.0,7.199678345691172,7.16703787691222
North Western Melbourne,West Brunswick,2021Q3,350,-2.777777777777779,360.0,1420,1338.0,7.259116128097101,7.199678345691172
North Western Melbourne,West Brunswick,2021Q4,350,0.0,350.0,1443,1420.0,7.275172319452771,7.259116128097101
North Western Melbourne,West Brunswick,2022Q1,350,0.0,350.0,1451,1443.0,7.280697195384741,7.275172319452771
North Western Melbourne,West Brunswick,2022Q2,360,2.857142857142847,350.0,1359,1451.0,7.215239978730097,7.280697195384741
North Western Melbourne,West Brunswick,2022Q3,370,2.777777777777768,360.0,1355,1359.0,7.212294468500341,7.215239978730097
North Western Melbourne,West Brunswick,2022Q4,380,2.7027027027026973,370.0,1373,1355.0,7.2254814727822945,7.212294468500341
North Western Melbourne,West Brunswick,2023Q1,390,2.6315789473684292,380.0,1282,1373.0,7.1569563646156364,7.2254814727822945
North Western Melbourne,West Brunswick,2023Q2,400,2.564102564102555,390.0,1198,1282.0,7.089243155027514,7.1569563646156364
North Western Melbourne,West Brunswick,2023Q3,420,5.000000000000004,400.0,1123,1198.0,7.024649030453636,7.089243155027514
North Western Melbourne,West Brunswick,2023Q4,450,7.14285714285714,420.0,1046,1123.0,6.953684210870537,7.024649030453636
North Western Melbourne,West Brunswick,2024Q1,470,4.444444444444451,450.0,991,1046.0,6.899723107284872,6.953684210870537
North Western Melbourne,West Brunswick,2024Q2,480,2.127659574468077,470.0,1007,991.0,6.915723448631314,6.899723107284872
North Western Melbourne,West Brunswick,2024Q3,489,1.8750000000000044,480.0,1018,1007.0,6.926577033222725,6.915723448631314
North Western Melbourne,West Brunswick,2024Q4,480,-1.8404907975460127,489.0,1050,1018.0,6.957497370876951,6.926577033222725
North Western Melbourne,West Brunswick,2025Q1,480,0.0,480.0,1076,1050.0,6.981934677156389,6.957497370876951
North Western Melbourne,West Brunswick,2025Q2,480,0.0,480.0,1101,1076.0,7.004881989712859,6.981934677156389
North Western Melbourne,West Brunswick,2025Q3,480,0.0,480.0,1044,1101.0,6.951772164398911,7.004881989712859
Outer Western Melbourne,West Footscray,2018Q1,380,,,1447,,7.277938572945661,
Outer Western Melbourne,West Footscray,2018Q2,380,0.0,380.0,1424,1447.0,7.261927092702751,7.277938572945661
Outer Western Melbourne,West Footscray,2018Q3,380,0.0,380.0,1362,1424.0,7.217443431696533,7.261927092702751
Outer Western Melbourne,West Footscray,2018Q4,383,0.7894736842105177,380.0,1352,1362.0,7.210079628170788,7.217443431696533
Outer Western Melbourne,West Footscray,2019Q1,390,1.8276762402088753,383.0,1349,1352.0,7.2078598714324755,7.210079628170788
Outer Western Melbourne,West Footscray,2019Q2,390,0.0,390.0,1371,1349.0,7.22402480828583,7.2078598714324755
Outer Western Melbourne,West Footscray,2019Q3,400,2.564102564102555,390.0,1424,1371.0,7.261927092702751,7.22402480828583
Outer Western Melbourne,West Footscray,2019Q4,400,0.0,400.0,1441,1424.0,7.273786317844895,7.261927092702751
Outer Western Melbourne,West Footscray,2020Q1,400,0.0,400.0,1453,1441.0,7.282073658093465,7.273786317844895
Outer Western Melbourne,West Footscray,2020Q2,410,2.499999999999991,400.0,1439,1453.0,7.272398392570047,7.282073658093465
Outer Western Melbourne,West Footscray,2020Q3,400,-2.4390243902439046,410.0,1395,1439.0,7.241366283322318,7.272398392570047
Outer Western Melbourne,West Footscray,2020Q4,400,0.0,400.0,1428,1395.0,7.264730177929867,7.241366283322318
Outer Western Melbourne,West Footscray,2021Q1,400,0.0,400.0,1421,1428.0,7.259819610363186,7.264730177929867
Outer Western Melbourne,West Footscray,2021Q2,395,-1.2499999999999956,400.0,1510,1421.0,7.32052696227274,7.259819610363186
Outer Western Melbourne,West Footscray,2021Q3,395,0.0,395.0,1531,1510.0,7.3343293503005365,7.32052696227274
Outer Western Melbourne,West Footscray,2021Q4,390,-1.2658227848101222,395.0,1554,1531.0,7.349230824613334,7.3343293503005365
Outer Western Melbourne,West Footscray,2022Q1,395,1.2820512820512775,390.0,1573,1554.0,7.3613754289773485,7.349230824613334
Outer Western Melbourne,West Footscray,2022Q2,400,1.2658227848101333,395.0,1562,1573.0,7.354362330421477,7.3613754289773485
Outer Western Melbourne,West Footscray,2022Q3,405,1.2499999999999956,400.0,1622,1562.0,7.392031567514591,7.354362330421477
Outer Western Melbourne,West Footscray,2022Q4,410,1.2345679012345734,405.0,1599,1622.0,7.3777589082278725,7.392031567514591
Outer Western Melbourne,West Footscray,2023Q1,420,2.4390243902439046,410.0,1567,1599.0,7.357556200910353,7.3777589082278725
Outer Western Melbourne,West Footscray,2023Q2,430,2.3809523809523725,420.0,1475,1567.0,7.297091005160418,7.357556200910353
Outer Western Melbourne,West Footscray,2023Q3,450,4.651162790697683,430.0,1347,1475.0,7.206377291472252,7.297091005160418
Outer Western Melbourne,West Footscray,2023Q4,470,4.444444444444451,450.0,1291,1347.0,7.163946684342547,7.206377291472252
Outer Western Melbourne,West Footscray,2024Q1,490,4.255319148936176,470.0,1197,1291.0,7.088408778675395,7.163946684342547
Outer Western Melbourne,West Footscray,2024Q2,500,2.0408163265306145,490.0,1182,1197.0,7.075808863978387,7.088408778675395
Outer Western Melbourne,West Footscray,2024Q3,520,4.0000000000000036,500.0,1235,1182.0,7.119635638017636,7.075808863978387
Outer Western Melbourne,West Footscray,2024Q4,530,1.9230769230769162,520.0,1234,1235.0,7.118826249062078,7.119635638017636
Outer Western Melbourne,West Footscray,2025Q1,540,1.8867924528301883,530.0,1247,1234.0,7.129297548929373,7.118826249062078
Outer Western Melbourne,West Footscray,2025Q2,550,1.85185185185186,540.0,1225,1247.0,7.111512116496157,7.129297548929373
Outer Western Melbourne,West Footscray,2025Q3,550,0.0,550.0,1183,1225.0,7.076653815443951,7.111512116496157
North Eastern Melbourne,Whittlesea,2018Q1,365,,,1252,,7.133295954896068,
North Eastern Melbourne,Whittlesea,2018Q2,370,1.3698630136986356,365.0,1220,1252.0,7.107425474110705,7.133295954896068
North Eastern Melbourne,Whittlesea,2018Q3,375,1.3513513513513598,370.0,1223,1220.0,7.1098794630722715,7.107425474110705
North Eastern Melbourne,Whittlesea,2018Q4,380,1.333333333333342,375.0,1217,1223.0,7.1049654482698426,7.1098794630722715
North Eastern Melbourne,Whittlesea,2019Q1,380,0.0,380.0,1271,1217.0,7.148345743900068,7.1049654482698426
North Eastern Melbourne,Whittlesea,2019Q2,380,0.0,380.0,1305,1271.0,7.174724309836376,7.148345743900068
North Eastern Melbourne,Whittlesea,2019Q3,380,0.0,380.0,1401,1305.0,7.2456550675945355,7.174724309836376
North Eastern Melbourne,Whittlesea,2019Q4,390,2.6315789473684292,380.0,1482,1401.0,7.301822342137932,7.2456550675945355
North Eastern Melbourne,Whittlesea,2020Q1,390,0.0,390.0,1570,1482.0,7.359467638255621,7.301822342137932
North Eastern Melbourne,Whittlesea,2020Q2,390,0.0,390.0,1650,1570.0,7.409136443920128,7.359467638255621
North Eastern Melbourne,Whittlesea,2020Q3,390,0.0,390.0,1609,1650.0,7.383989457978509,7.409136443920128
North Eastern Melbourne,Whittlesea,2020Q4,390,0.0,390.0,1590,1609.0,7.372118028337787,7.383989457978509
North Eastern Melbourne,Whittlesea,2021Q1,390,0.0,390.0,1582,1590.0,7.367077059881012,7.372118028337787
North Eastern Melbourne,Whittlesea,2021Q2,390,0.0,390.0,1629,1582.0,7.396335293800808,7.367077059881012
North Eastern Melbourne,Whittlesea,2021Q3,390,0.0,390.0,1671,1629.0,7.421775793644647,7.396335293800808
North Eastern Melbourne,Whittlesea,2021Q4,400,2.564102564102555,390.0,1724,1671.0,7.45298232946546,7.421775793644647
North Eastern Melbourne,Whittlesea,2022Q1,400,0.0,400.0,1725,1724.0,7.453561871643373,7.45298232946546
North Eastern Melbourne,Whittlesea,2022Q2,410,2.499999999999991,400.0,1639,1725.0,7.402451520818244,7.453561871643373
North Eastern Melbourne,Whittlesea,2022Q3,420,2.4390243902439046,410.0,1638,1639.0,7.40184157874383,7.402451520818244
North Eastern Melbourne,Whittlesea,2022Q4,430,2.3809523809523725,420.0,1662,1638.0,7.416378479192928,7.40184157874383
North Eastern Melbourne,Whittlesea,2023Q1,440,2.3255813953488413,430.0,1661,1662.0,7.415776975415394,7.416378479192928
North Eastern Melbourne,Whittlesea,2023Q2,450,2.2727272727272707,440.0,1731,1661.0,7.4570320891223805,7.415776975415394
North Eastern Melbourne,Whittlesea,2023Q3,465,3.3333333333333437,450.0,1784,1731.0,7.487173694213739,7.4570320891223805
North Eastern Melbourne,Whittlesea,2023Q4,480,3.2258064516129004,465.0,1784,1784.0,7.487173694213739,7.487173694213739
North Eastern Melbourne,Whittlesea,2024Q1,500,4.166666666666674,480.0,1810,1784.0,7.501634457883413,7.487173694213739
North Eastern Melbourne,Whittlesea,2024Q2,520,4.0000000000000036,500.0,1918,1810.0,7.5595594960077,7.501634457883413
North Eastern Melbourne,Whittlesea,2024Q3,530,1.9230769230769162,520.0,2009,1918.0,7.605890001053122,7.5595594960077
North Eastern Melbourne,Whittlesea,2024Q4,540,1.8867924528301883,530.0,2180,2009.0,7.687538766201629,7.605890001053122
North Eastern Melbourne,Whittlesea,2025Q1,540,0.0,540.0,2363,2180.0,7.768110378525988,7.687538766201629
North Eastern Melbourne,Whittlesea,2025Q2,540,0.0,540.0,2526,2363.0,7.834788107388194,7.768110378525988
North Eastern Melbourne,Whittlesea,2025Q3,540,0.0,540.0,2669,2526.0,7.8898337513942955,7.834788107388194
Outer Western Melbourne,Williamstown,2018Q1,490,,,554,,6.318968113746434,
Outer Western Melbourne,Williamstown,2018Q2,495,1.0204081632652962,490.0,581,554.0,6.366470447731438,6.318968113746434
Outer Western Melbourne,Williamstown,2018Q3,510,3.0303030303030276,495.0,571,581.0,6.349138991379798,6.366470447731438
Outer Western Melbourne,Williamstown,2018Q4,520,1.9607843137254832,510.0,578,571.0,6.361302477572996,6.349138991379798
Outer Western Melbourne,Williamstown,2019Q1,520,0.0,520.0,574,578.0,6.354370040797351,6.361302477572996
Outer Western Melbourne,Williamstown,2019Q2,515,-0.9615384615384581,520.0,587,574.0,6.376726947898627,6.354370040797351
Outer Western Melbourne,Williamstown,2019Q3,505,-1.9417475728155331,515.0,577,587.0,6.359573868672378,6.376726947898627
Outer Western Melbourne,Williamstown,2019Q4,520,2.970297029702973,505.0,559,577.0,6.327936783729195,6.359573868672378
Outer Western Melbourne,Williamstown,2020Q1,530,1.9230769230769162,520.0,549,559.0,6.309918278226516,6.327936783729195
Outer Western Melbourne,Williamstown,2020Q2,530,0.0,530.0,535,549.0,6.284134161070802,6.309918278226516
Outer Western Melbourne,Williamstown,2020Q3,520,-1.8867924528301883,530.0,512,535.0,6.240275845170769,6.284134161070802
Outer Western Melbourne,Williamstown,2020Q4,520,0.0,520.0,495,512.0,6.206575926724928,6.240275845170769
Outer Western Melbourne,Williamstown,2021Q1,500,-3.8461538461538436,520.0,526,495.0,6.267200548541362,6.206575926724928
Outer Western Melbourne,Williamstown,2021Q2,500,0.0,500.0,543,526.0,6.298949246855942,6.267200548541362
Outer Western Melbourne,Williamstown,2021Q3,520,4.0000000000000036,500.0,572,543.0,6.35088571671474,6.298949246855942
Outer Western Melbourne,Williamstown,2021Q4,510,-1.9230769230769273,520.0,597,572.0,6.393590753950631,6.35088571671474
Outer Western Melbourne,Williamstown,2022Q1,520,1.9607843137254832,510.0,591,597.0,6.3835066348840055,6.393590753950631
Outer Western Melbourne,Williamstown,2022Q2,520,0.0,520.0,578,591.0,6.361302477572996,6.3835066348840055
Outer Western Melbourne,Williamstown,2022Q3,520,0.0,520.0,580,578.0,6.364750756851911,6.361302477572996
Outer Western Melbourne,Williamstown,2022Q4,540,3.8461538461538547,520.0,576,580.0,6.3578422665081,6.364750756851911
Outer Western Melbourne,Williamstown,2023Q1,550,1.85185185185186,540.0,570,576.0,6.3473892096560105,6.3578422665081
Outer Western Melbourne,Williamstown,2023Q2,575,4.545454545454541,550.0,530,570.0,6.274762021241939,6.3473892096560105
Outer Western Melbourne,Williamstown,2023Q3,600,4.347826086956519,575.0,482,530.0,6.180016653652572,6.274762021241939
Outer Western Melbourne,Williamstown,2023Q4,595,-0.8333333333333304,600.0,437,482.0,6.082218910376446,6.180016653652572
Outer Western Melbourne,Williamstown,2024Q1,620,4.201680672268915,595.0,436,437.0,6.07993319509559,6.082218910376446
Outer Western Melbourne,Williamstown,2024Q2,620,0.0,620.0,459,436.0,6.131226489483141,6.07993319509559
Outer Western Melbourne,Williamstown,2024Q3,630,1.6129032258064502,620.0,504,459.0,6.22455842927536,6.131226489483141
Outer Western Melbourne,Williamstown,2024Q4,650,3.1746031746031855,630.0,546,504.0,6.304448802421981,6.22455842927536
Outer Western Melbourne,Williamstown,2025Q1,650,0.0,650.0,512,546.0,6.240275845170769,6.304448802421981
Outer Western Melbourne,Williamstown,2025Q2,650,0.0,650.0,503,512.0,6.222576268071369,6.240275845170769
Outer Western Melbourne,Williamstown,2025Q3,670,3.076923076923066,650.0,457,503.0,6.126869184114185,6.222576268071369
Outer Eastern Melbourne,Yarra Ranges,2018Q1,380,,,1032,,6.940222469119639,
Outer Eastern Melbourne,Yarra Ranges,2018Q2,380,0.0,380.0,984,1032.0,6.892641641172089,6.940222469119639
Outer Eastern Melbourne,Yarra Ranges,2018Q3,385,1.3157894736842035,380.0,946,984.0,6.853299093186078,6.892641641172089
Outer Eastern Melbourne,Yarra Ranges,2018Q4,390,1.298701298701288,385.0,932,946.0,6.838405200847344,6.853299093186078
Outer Eastern Melbourne,Yarra Ranges,2019Q1,390,0.0,390.0,903,932.0,6.806829360392176,6.838405200847344
Outer Eastern Melbourne,Yarra Ranges,2019Q2,395,1.2820512820512775,390.0,900,903.0,6.803505257608338,6.806829360392176
